animal_type,complaint_type,date_received,suburb
dog,Private Impound,February 2017,Kelso
dog,Private Impound,February 2017,Kelso
dog,Private Impound,February 2017,Kelso
dog,Private Impound,February 2017,Kelso
dog,Private Impound,February 2017,Kelso
dog,Private Impound,February 2017,Kelso
dog,Aggressive Animal,February 2017,Rasmussen
dog,Aggressive Animal,February 2017,Rasmussen
cat,Enclosure,February 2017,Rasmussen
dog,Enclosure,February 2017,Rasmussen
dog,Enclosure,February 2017,Rasmussen
dog,Enclosure,February 2017,Rasmussen
dog,Enclosure,February 2017,Rasmussen
dog,Noise,February 2017,Rasmussen
dog,Noise,February 2017,Rasmussen
dog,Noise,February 2017,Rasmussen
dog,Private Impound,February 2017,Rasmussen
dog,Attack,February 2017,Cranbrook
dog,Aggressive Animal,February 2017,Kirwan
dog,Aggressive Animal,February 2017,Kirwan
dog,Aggressive Animal,February 2017,Kirwan
dog,Aggressive Animal,February 2017,Kirwan
dog,Attack,February 2017,Kirwan
cat,Enclosure,February 2017,Kirwan
dog,Enclosure,February 2017,Kirwan
dog,Enclosure,February 2017,Kirwan
dog,Enclosure,February 2017,Kirwan
dog,Enclosure,February 2017,Kirwan
dog,Enclosure,February 2017,Kirwan
dog,Enclosure,February 2017,Kirwan
dog,Enclosure,February 2017,Kirwan
dog,Enclosure,February 2017,Kirwan
dog,Noise,February 2017,Kirwan
dog,Private Impound,February 2017,Kirwan
dog,Private Impound,February 2017,Kirwan
dog,Aggressive Animal,February 2017,Mount Louisa
dog,Attack,February 2017,Mount Louisa
dog,Noise,February 2017,Thuringowa Central
cat,Private Impound,February 2017,Thuringowa Central
cat,Private Impound,February 2017,Thuringowa Central
dog,Private Impound,February 2017,Thuringowa Central
dog,Private Impound,February 2017,Thuringowa Central
dog,Private Impound,February 2017,Thuringowa Central
dog,Private Impound,February 2017,Thuringowa Central
dog,Wandering,February 2017,Thuringowa Central
dog,Aggressive Animal,February 2017,Annandale
dog,Aggressive Animal,February 2017,Annandale
dog,Aggressive Animal,February 2017,Annandale
dog,Attack,February 2017,Annandale
cat,Enclosure,February 2017,Annandale
dog,Enclosure,February 2017,Annandale
dog,Enclosure,February 2017,Annandale
dog,Noise,February 2017,Annandale
dog,Noise,February 2017,Annandale
dog,Private Impound,February 2017,Annandale
dog,Attack,February 2017,Condon
dog,Attack,February 2017,Condon
dog,Attack,February 2017,Condon
dog,Attack,February 2017,Condon
dog,Noise,February 2017,Condon
dog,Noise,February 2017,Condon
dog,Wandering,February 2017,Condon
dog,Attack,February 2017,Douglas
cat,Enclosure,February 2017,Douglas
dog,Enclosure,February 2017,Douglas
dog,Noise,February 2017,Douglas
dog,Noise,February 2017,Douglas
cat,Private Impound,February 2017,Douglas
cat,Private Impound,February 2017,Douglas
cat,Private Impound,February 2017,Douglas
cat,Private Impound,February 2017,Douglas
cat,Private Impound,February 2017,Douglas
cat,Private Impound,February 2017,Douglas
dog,Private Impound,February 2017,Douglas
dog,Private Impound,February 2017,Douglas
dog,Private Impound,February 2017,Douglas
dog,Private Impound,February 2017,Douglas
dog,Private Impound,February 2017,Douglas
dog,Private Impound,February 2017,Douglas
dog,Private Impound,February 2017,Douglas
dog,Private Impound,February 2017,Douglas
dog,Private Impound,February 2017,Douglas
dog,Private Impound,February 2017,Douglas
dog,Private Impound,February 2017,Douglas
dog,Private Impound,February 2017,Douglas
dog,Private Impound,February 2017,Douglas
dog,Private Impound,February 2017,Douglas
dog,Attack,February 2017,Cranbrook
dog,Noise,February 2017,Cranbrook
dog,Noise,February 2017,Cranbrook
dog,Private Impound,February 2017,Cranbrook
dog,Aggressive Animal,February 2017,Heatley
dog,Attack,February 2017,Heatley
dog,Enclosure,February 2017,Heatley
dog,Enclosure,February 2017,Heatley
dog,Enclosure,February 2017,Heatley
dog,Enclosure,February 2017,Heatley
dog,Wandering,February 2017,Heatley
dog,Aggressive Animal,February 2017,Kirwan
dog,Aggressive Animal,February 2017,Kirwan
dog,Aggressive Animal,February 2017,Kirwan
dog,Aggressive Animal,February 2017,Kirwan
dog,Aggressive Animal,February 2017,Kirwan
dog,Attack,February 2017,Kirwan
dog,Attack,February 2017,Kirwan
dog,Attack,February 2017,Kirwan
dog,Enclosure,February 2017,Kirwan
dog,Enclosure,February 2017,Kirwan
dog,Enclosure,February 2017,Kirwan
dog,Enclosure,February 2017,Kirwan
dog,Enclosure,February 2017,Kirwan
dog,Noise,February 2017,Kirwan
dog,Noise,February 2017,Kirwan
dog,Noise,February 2017,Kirwan
dog,Noise,February 2017,Kirwan
dog,Noise,February 2017,Kirwan
dog,Noise,February 2017,Kirwan
cat,Private Impound,February 2017,Kirwan
cat,Private Impound,February 2017,Kirwan
cat,Private Impound,February 2017,Kirwan
dog,Private Impound,February 2017,Kirwan
dog,Private Impound,February 2017,Kirwan
dog,Private Impound,February 2017,Kirwan
dog,Attack,February 2017,Mount Louisa
dog,Aggressive Animal,February 2017,Aitkenvale
dog,Attack,February 2017,Aitkenvale
cat,Enclosure,February 2017,Aitkenvale
dog,Enclosure,February 2017,Aitkenvale
dog,Enclosure,February 2017,Aitkenvale
dog,Enclosure,February 2017,Aitkenvale
dog,Noise,February 2017,Aitkenvale
dog,Noise,February 2017,Aitkenvale
cat,Private Impound,February 2017,Aitkenvale
cat,Private Impound,February 2017,Aitkenvale
cat,Private Impound,February 2017,Aitkenvale
cat,Private Impound,February 2017,Aitkenvale
cat,Private Impound,February 2017,Aitkenvale
dog,Private Impound,February 2017,Aitkenvale
dog,Private Impound,February 2017,Aitkenvale
dog,Private Impound,February 2017,Aitkenvale
dog,Private Impound,February 2017,Aitkenvale
dog,Private Impound,February 2017,Aitkenvale
dog,Private Impound,February 2017,Aitkenvale
dog,Private Impound,February 2017,Aitkenvale
dog,Private Impound,February 2017,Aitkenvale
dog,Private Impound,February 2017,Aitkenvale
dog,Private Impound,February 2017,Aitkenvale
dog,Private Impound,February 2017,Aitkenvale
dog,Private Impound,February 2017,Aitkenvale
dog,Private Impound,February 2017,Aitkenvale
cat,Private Impound,February 2017,Currajong
dog,Private Impound,February 2017,Currajong
dog,Private Impound,February 2017,Currajong
dog,Private Impound,February 2017,Currajong
dog,Private Impound,February 2017,Currajong
dog,Private Impound,February 2017,Currajong
dog,Attack,February 2017,Garbutt
dog,Attack,February 2017,Garbutt
cat,Private Impound,February 2017,Garbutt
cat,Private Impound,February 2017,Garbutt
dog,Private Impound,February 2017,Garbutt
dog,Private Impound,February 2017,Garbutt
dog,Attack,February 2017,Gulliver
cat,Enclosure,February 2017,Gulliver
cat,Enclosure,February 2017,Gulliver
dog,Noise,February 2017,Gulliver
dog,Noise,February 2017,Gulliver
dog,Private Impound,February 2017,Gulliver
dog,Enclosure,February 2017,Mount Louisa
dog,Noise,February 2017,Mount Louisa
cat,Private Impound,February 2017,Mount Louisa
dog,Aggressive Animal,February 2017,Vincent
dog,Attack,February 2017,Vincent
cat,Enclosure,February 2017,Vincent
dog,Enclosure,February 2017,Vincent
dog,Noise,February 2017,Vincent
cat,Private Impound,February 2017,Vincent
dog,Private Impound,February 2017,Vincent
dog,Private Impound,February 2017,Vincent
dog,Aggressive Animal,February 2017,Currajong
dog,Aggressive Animal,February 2017,Currajong
dog,Aggressive Animal,February 2017,Hermit Park
dog,Attack,February 2017,Hermit Park
dog,Enclosure,February 2017,Hermit Park
dog,Noise,February 2017,Hermit Park
dog,Noise,February 2017,Hermit Park
dog,Aggressive Animal,February 2017,Hyde Park
dog,Aggressive Animal,February 2017,Hyde Park
dog,Enclosure,February 2017,Hyde Park
dog,Noise,February 2017,Hyde Park
dog,Wandering,February 2017,Hyde Park
dog,Private Impound,February 2017,Mundingburra
dog,Private Impound,February 2017,Mundingburra
cat,Private Impound,February 2017,Mysterton
dog,Private Impound,February 2017,Mysterton
dog,Enclosure,February 2017,Pimlico
dog,Noise,February 2017,Pimlico
dog,Wandering,February 2017,Pimlico
dog,Noise,February 2017,Railway Estate
cat,Private Impound,February 2017,Railway Estate
cat,Private Impound,February 2017,Railway Estate
dog,Private Impound,February 2017,Railway Estate
dog,Aggressive Animal,February 2017,Rosslea
cat,Enclosure,February 2017,Rosslea
dog,Noise,February 2017,Rosslea
cat,Private Impound,February 2017,Rosslea
dog,Private Impound,February 2017,Rosslea
dog,Private Impound,February 2017,Rosslea
dog,Aggressive Animal,February 2017,Townsville City
cat,Private Impound,February 2017,Townsville City
dog,Attack,February 2017,West End
dog,Noise,February 2017,West End
dog,Noise,February 2017,West End
dog,Private Impound,February 2017,West End
dog,Private Impound,February 2017,West End
dog,Private Impound,February 2017,West End
dog,Private Impound,February 2017,Condon
dog,Aggressive Animal,February 2017,Unallocated
dog,Aggressive Animal,February 2017,Unallocated
dog,Aggressive Animal,February 2017,Unallocated
dog,Aggressive Animal,February 2017,Unallocated
dog,Aggressive Animal,February 2017,Unallocated
dog,Aggressive Animal,February 2017,Unallocated
dog,Attack,February 2017,Unallocated
dog,Attack,February 2017,Unallocated
dog,Attack,February 2017,Unallocated
dog,Enclosure,February 2017,Unallocated
dog,Noise,February 2017,Unallocated
dog,Noise,February 2017,Unallocated
dog,Noise,February 2017,Unallocated
cat,Private Impound,February 2017,Unallocated
dog,Private Impound,February 2017,Unallocated
dog,Private Impound,February 2017,Unallocated
dog,Private Impound,February 2017,Unallocated
dog,Private Impound,February 2017,Unallocated
dog,Private Impound,February 2017,Unallocated
dog,Private Impound,February 2017,Unallocated
cat,Wandering,February 2017,Unallocated
cat,Wandering,February 2017,Unallocated
cat,Wandering,February 2017,Unallocated
cat,Wandering,February 2017,Unallocated
cat,Wandering,February 2017,Unallocated
cat,Wandering,February 2017,Unallocated
dog,Wandering,February 2017,Unallocated
dog,Wandering,February 2017,Unallocated
dog,Wandering,February 2017,Unallocated
dog,Wandering,February 2017,Unallocated
dog,Wandering,February 2017,Unallocated
dog,Wandering,February 2017,Unallocated
dog,Wandering,February 2017,Unallocated
dog,Wandering,February 2017,Unallocated
dog,Wandering,February 2017,Unallocated
dog,Wandering,February 2017,Unallocated
dog,Wandering,February 2017,Unallocated
dog,Wandering,February 2017,Unallocated
dog,Wandering,February 2017,Unallocated
dog,Wandering,February 2017,Unallocated
dog,Wandering,February 2017,Unallocated
dog,Wandering,February 2017,Unallocated
dog,Wandering,February 2017,Unallocated
dog,Wandering,February 2017,Unallocated
dog,Wandering,February 2017,Unallocated
dog,Wandering,February 2017,Unallocated
dog,Wandering,February 2017,Unallocated
dog,Wandering,February 2017,Unallocated
dog,Wandering,February 2017,Unallocated
dog,Wandering,February 2017,Unallocated
dog,Wandering,February 2017,Unallocated
dog,Wandering,February 2017,Unallocated
dog,Wandering,February 2017,Unallocated
dog,Wandering,February 2017,Unallocated
dog,Wandering,February 2017,Unallocated
dog,Wandering,February 2017,Unallocated
dog,Wandering,February 2017,Unallocated
dog,Wandering,February 2017,Unallocated
dog,Wandering,February 2017,Unallocated
dog,Wandering,February 2017,Unallocated
dog,Wandering,February 2017,Unallocated
dog,Wandering,February 2017,Unallocated
dog,Wandering,February 2017,Unallocated
dog,Wandering,February 2017,Unallocated
dog,Wandering,February 2017,Unallocated
dog,Wandering,February 2017,Unallocated
dog,Wandering,February 2017,Unallocated
dog,Wandering,February 2017,Unallocated
dog,Wandering,February 2017,Unallocated
dog,Wandering,February 2017,Unallocated
dog,Wandering,February 2017,Unallocated
dog,Wandering,February 2017,Unallocated
dog,Wandering,February 2017,Unallocated
dog,Wandering,February 2017,Unallocated
dog,Wandering,February 2017,Unallocated
dog,Wandering,February 2017,Unallocated
dog,Wandering,February 2017,Unallocated
dog,Wandering,February 2017,Unallocated
dog,Wandering,February 2017,Unallocated
dog,Wandering,February 2017,Unallocated
dog,Wandering,February 2017,Unallocated
dog,Wandering,February 2017,Unallocated
dog,Wandering,February 2017,Unallocated
dog,Wandering,February 2017,Unallocated
dog,Aggressive Animal,January 2017,Alice River
dog,Enclosure,January 2017,Alice River
dog,Enclosure,January 2017,Alice River
dog,Enclosure,January 2017,Alice River
cat,Private Impound,January 2017,Black River
dog,Private Impound,January 2017,Black River
dog,Aggressive Animal,January 2017,Bohle Plains
dog,Attack,January 2017,Bohle Plains
cat,Enclosure,January 2017,Bohle Plains
dog,Noise,January 2017,Bohle Plains
dog,Noise,January 2017,Bohle Plains
dog,Private Impound,January 2017,Bohle Plains
dog,Enclosure,January 2017,Cosgrove
dog,Noise,January 2017,Cosgrove
dog,Aggressive Animal,January 2017,Jensen
dog,Noise,January 2017,Mount Louisa
dog,Private Impound,January 2017,Mount Louisa
dog,Private Impound,January 2017,Mount Louisa
dog,Private Impound,January 2017,Mount Louisa
dog,Wandering,January 2017,Saunders Beach
dog,Noise,January 2017,Shaw
dog,Aggressive Animal,January 2017,Alligator Creek
dog,Attack,January 2017,Alligator Creek
dog,Attack,January 2017,Alligator Creek
dog,Enclosure,January 2017,Alligator Creek
dog,Enclosure,January 2017,Alligator Creek
dog,Aggressive Animal,January 2017,Idalia
cat,Private Impound,January 2017,Idalia
cat,Private Impound,January 2017,Idalia
cat,Private Impound,January 2017,Idalia
dog,Private Impound,January 2017,Idalia
dog,Private Impound,January 2017,Idalia
dog,Aggressive Animal,January 2017,Julago
cat,Private Impound,January 2017,Julago
dog,Aggressive Animal,January 2017,Nome
dog,Attack,January 2017,Nome
dog,Aggressive Animal,January 2017,Oak Valley
dog,Enclosure,January 2017,Oak Valley
dog,Enclosure,January 2017,Oak Valley
dog,Aggressive Animal,January 2017,Oonoonba
dog,Aggressive Animal,January 2017,Oonoonba
dog,Enclosure,January 2017,Oonoonba
dog,Private Impound,January 2017,Oonoonba
dog,Aggressive Animal,January 2017,Railway Estate
dog,Attack,January 2017,Railway Estate
dog,Enclosure,January 2017,Railway Estate
dog,Enclosure,January 2017,Railway Estate
dog,Enclosure,January 2017,Railway Estate
dog,Noise,January 2017,Railway Estate
dog,Noise,January 2017,Railway Estate
dog,Noise,January 2017,Railway Estate
dog,Noise,January 2017,Railway Estate
dog,Noise,January 2017,Railway Estate
dog,Private Impound,January 2017,Railway Estate
dog,Private Impound,January 2017,Railway Estate
dog,Private Impound,January 2017,Railway Estate
dog,Private Impound,January 2017,Stuart
dog,Private Impound,January 2017,Woodstock
dog,Attack,January 2017,Wulguru
dog,Attack,January 2017,Wulguru
dog,Enclosure,January 2017,Wulguru
dog,Noise,January 2017,Wulguru
dog,Noise,January 2017,Wulguru
dog,Private Impound,January 2017,Wulguru
dog,Private Impound,January 2017,Wulguru
dog,Private Impound,January 2017,Wulguru
dog,Private Impound,January 2017,Wulguru
dog,Private Impound,January 2017,Wulguru
dog,Private Impound,January 2017,Wulguru
dog,Private Impound,January 2017,Wulguru
dog,Enclosure,January 2017,Burdell
dog,Noise,January 2017,Burdell
dog,Noise,January 2017,Burdell
dog,Noise,January 2017,Burdell
dog,Private Impound,January 2017,Burdell
dog,Private Impound,January 2017,Burdell
dog,Enclosure,January 2017,Bushland Beach
dog,Noise,January 2017,Bushland Beach
dog,Noise,January 2017,Bushland Beach
dog,Private Impound,January 2017,Bushland Beach
dog,Private Impound,January 2017,Bushland Beach
dog,Wandering,January 2017,Bushland Beach
dog,Aggressive Animal,January 2017,Deeragun
dog,Aggressive Animal,January 2017,Deeragun
dog,Aggressive Animal,January 2017,Deeragun
dog,Aggressive Animal,January 2017,Deeragun
dog,Attack,January 2017,Deeragun
dog,Noise,January 2017,Deeragun
dog,Noise,January 2017,Deeragun
cat,Private Impound,January 2017,Deeragun
dog,Private Impound,January 2017,Deeragun
dog,Private Impound,January 2017,Deeragun
dog,Private Impound,January 2017,Deeragun
dog,Private Impound,January 2017,Deeragun
dog,Private Impound,January 2017,Deeragun
dog,Private Impound,January 2017,Deeragun
dog,Private Impound,January 2017,Deeragun
dog,Private Impound,January 2017,Deeragun
dog,Private Impound,January 2017,Deeragun
dog,Private Impound,January 2017,Deeragun
dog,Private Impound,January 2017,Deeragun
dog,Enclosure,January 2017,Mount Low
dog,Noise,January 2017,Mount Low
dog,Noise,January 2017,Mount Low
dog,Private Impound,January 2017,Mount Low
dog,Private Impound,January 2017,Belgian Gardens
dog,Private Impound,January 2017,Belgian Gardens
dog,Private Impound,January 2017,Belgian Gardens
dog,Attack,January 2017,Bohle
dog,Aggressive Animal,January 2017,Castle Hill
dog,Attack,January 2017,Castle Hill
dog,Noise,January 2017,Castle Hill
cat,Private Impound,January 2017,Castle Hill
dog,Attack,January 2017,Garbutt
cat,Private Impound,January 2017,Garbutt
cat,Private Impound,January 2017,Garbutt
dog,Private Impound,January 2017,Garbutt
dog,Private Impound,January 2017,Garbutt
dog,Private Impound,January 2017,Garbutt
dog,Private Impound,January 2017,Garbutt
dog,Private Impound,January 2017,Garbutt
dog,Wandering,January 2017,Garbutt
dog,Private Impound,January 2017,Horseshoe Bay
cat,Private Impound,January 2017,Mount St John
dog,Noise,January 2017,Nelly Bay
dog,Noise,January 2017,Nelly Bay
dog,Private Impound,January 2017,Nelly Bay
dog,Aggressive Animal,January 2017,North Ward
dog,Attack,January 2017,North Ward
dog,Attack,January 2017,North Ward
dog,Noise,January 2017,North Ward
dog,Noise,January 2017,North Ward
cat,Wandering,January 2017,North Ward
dog,Wandering,January 2017,North Ward
dog,Noise,January 2017,Picnic Bay
dog,Noise,January 2017,Picnic Bay
dog,Attack,January 2017,South Townsville
dog,Private Impound,January 2017,South Townsville
dog,Private Impound,January 2017,South Townsville
dog,Aggressive Animal,January 2017,Condon
dog,Attack,January 2017,Condon
dog,Enclosure,January 2017,Condon
dog,Enclosure,January 2017,Condon
dog,Enclosure,January 2017,Condon
dog,Enclosure,January 2017,Condon
dog,Noise,January 2017,Condon
dog,Noise,January 2017,Condon
cat,Private Impound,January 2017,Condon
dog,Private Impound,January 2017,Condon
dog,Private Impound,January 2017,Condon
dog,Private Impound,January 2017,Condon
dog,Private Impound,January 2017,Condon
dog,Private Impound,January 2017,Condon
dog,Private Impound,January 2017,Condon
dog,Private Impound,January 2017,Condon
dog,Private Impound,January 2017,Condon
